symbol,security_id,segment
PRIMO,756925,NSE_EQ
PRINCEPIPE,16045,NSE_EQ
PRISMX,765155,NSE_EQ
PRIVISCL,8825,NSE_EQ
PROSTARM,758173,NSE_EQ
PROTEAN,29472,NSE_EQ
PROZONER,28859,NSE_EQ
PRSMJOHNSN,2739,NSE_EQ
PRUDENT,9553,NSE_EQ
PSB,21001,NSE_EQ
PSPPROJECT,20877,NSE_EQ
PTC,11355,NSE_EQ
PTCIL,16682,NSE_EQ
PTL,14101,NSE_EQ
PUNJABCHEM,4344,NSE_EQ
PURVA,14922,NSE_EQ
PVP,4010,NSE_EQ
PVRINOX,13147,NSE_EQ
PVSL,23142,NSE_EQ
PWL,759723,NSE_EQ
PYRAMID,18250,NSE_EQ
QPOWER,29711,NSE_EQ
QUADFUTURE,29087,NSE_EQ
QUESS,17704,NSE_EQ
QUINT,762854,NSE_EQ
RACE,15391,NSE_EQ
RACLGEAR,27171,NSE_EQ
RADAAN,10932,NSE_EQ
RADIANTCMS,13580,NSE_EQ
RADICO,10990,NSE_EQ
RADIOCITY,19877,NSE_EQ
RAILTEL,2431,NSE_EQ
RAIN,15337,NSE_EQ
RAINBOW,9408,NSE_EQ
RAJMET,2168,NSE_EQ
RAJPALAYAM,762859,NSE_EQ
RAJRATAN,18962,NSE_EQ
RAJSREESUG,2809,NSE_EQ
RAJTV,14403,NSE_EQ
RALLIS,2816,NSE_EQ
RAMANEWS,13565,NSE_EQ
RAMAPHO,10568,NSE_EQ
RAMBHAJO,762227,NSE_EQ
RAMCOCEM,2043,NSE_EQ
RAMCOIND,4587,NSE_EQ
RAMCOSYS,7851,NSE_EQ
RAMKY,20134,NSE_EQ
RAMRAT,10485,NSE_EQ
RANASUG,2837,NSE_EQ
RANEHOLDIN,2844,NSE_EQ
RATEGAIN,7177,NSE_EQ
RATNAMANI,13451,NSE_EQ
RATNAVEER,18423,NSE_EQ
RAYMOND,2859,NSE_EQ
RAYMONDLSL,25073,NSE_EQ
RAYMONDREL,758551,NSE_EQ
RBA,1494,NSE_EQ
RBLBANK,18391,NSE_EQ
RCF,2866,NSE_EQ
RECLTD,15355,NSE_EQ
REDINGTON,14255,NSE_EQ
REDTAPE,17859,NSE_EQ
REFEX,17764,NSE_EQ
REGAAL,758680,NSE_EQ
REGENCERAM,4130,NSE_EQ
RELAXO,24225,NSE_EQ
RELCHEMQ,9652,NSE_EQ
RELIABLE,24378,NSE_EQ
RELIANCE,2885,NSE_EQ
RELIGARE,15068,NSE_EQ
RELTD,24596,NSE_EQ
REMSONSIND,3965,NSE_EQ
RENUKA,12026,NSE_EQ
REPCOHOME,29598,NSE_EQ
REPRO,13126,NSE_EQ
RESPONIND,20323,NSE_EQ
RETAIL,24145,NSE_EQ
RGL,15129,NSE_EQ
RHETAN,759062,NSE_EQ
RHIM,31163,NSE_EQ
RHL,15157,NSE_EQ
RICOAUTO,2909,NSE_EQ
RIIL,2912,NSE_EQ
RIR,764121,NSE_EQ
RISHABH,18417,NSE_EQ
RITCO,8944,NSE_EQ
RITES,3761,NSE_EQ
RKDL,20950,NSE_EQ
RKEC,1547,NSE_EQ
RKFORGE,11411,NSE_EQ
RKSWAMY,23043,NSE_EQ
RMC,762346,NSE_EQ
RML,11975,NSE_EQ
ROHLTD,13182,NSE_EQ
ROLEXRINGS,5279,NSE_EQ
ROML,359,NSE_EQ
ROSSARI,19410,NSE_EQ
ROSSELLIND,28913,NSE_EQ
ROSSTECH,27353,NSE_EQ
ROTO,9049,NSE_EQ
ROUTE,128,NSE_EQ
RPEL,24735,NSE_EQ
RPGLIFE,16725,NSE_EQ
RPOWER,15259,NSE_EQ
RPPINFRA,20760,NSE_EQ
RPSGVENT,8119,NSE_EQ
RPTECH,22670,NSE_EQ
RRECL,764850,NSE_EQ
RRIL,762864,NSE_EQ
RRKABEL,18566,NSE_EQ
RSL,761439,NSE_EQ
RSSOFTWARE,6429,NSE_EQ
RSYSTEMS,13414,NSE_EQ
RTNINDIA,27297,NSE_EQ
RTNPOWER,17520,NSE_EQ
RTSPOWR,764855,NSE_EQ
RUBFILA,24730,NSE_EQ
RUBICON,759316,NSE_EQ
RUCHINFRA,4566,NSE_EQ
RUCHIRA,13821,NSE_EQ
RUDRA,760392,NSE_EQ
RUPA,25724,NSE_EQ
RUSHIL,24595,NSE_EQ
RUSTOMJEE,12219,NSE_EQ
RVHL,1565,NSE_EQ
RVNL,9552,NSE_EQ
RVTH,25157,NSE_EQ
S&SPOWER,2951,NSE_EQ
SAATVIKGL,759057,NSE_EQ
SAB,764860,NSE_EQ
SADBHAV,13236,NSE_EQ
SAFARI,13035,NSE_EQ
SAGARDEEP,8175,NSE_EQ
SAGCEM,14068,NSE_EQ
SAGILITY,27052,NSE_EQ
SAHLIBHFI,761688,NSE_EQ
SAHYADRI,14900,NSE_EQ
SAICAPI,764865,NSE_EQ
SAIL,2963,NSE_EQ
SAILIFE,27839,NSE_EQ
SAIPARENT,761675,NSE_EQ
SAKAR,9539,NSE_EQ
SAKHTISUG,2969,NSE_EQ
SAKSOFT,11794,NSE_EQ
SAKUMA,13251,NSE_EQ
SALASAR,21362,NSE_EQ
SALONA,17351,NSE_EQ
SALSTEEL,11634,NSE_EQ
SALZERELEC,11399,NSE_EQ
SAMBANDAM,764870,NSE_EQ
SAMBHAAV,4127,NSE_EQ
SAMBHV,757767,NSE_EQ
SAMHI,18614,NSE_EQ
SAMMAANCAP,30125,NSE_EQ
SAMPANN,27303,NSE_EQ
SANATHAN,28805,NSE_EQ
SANDESH,2988,NSE_EQ
SANDHAR,2397,NSE_EQ
SANDUMA,18359,NSE_EQ
SANGAMIND,4184,NSE_EQ
SANGHVIMOV,14058,NSE_EQ
SANOFI,1442,NSE_EQ
SANOFICONR,25222,NSE_EQ
SANSERA,5751,NSE_EQ
SANSTAR,24582,NSE_EQ
SAPPHIRE,6718,NSE_EQ
SAPPL,762874,NSE_EQ
SARDAEN,17758,NSE_EQ
SAREGAMA,4892,NSE_EQ
SARLAPOLY,14043,NSE_EQ
SARVESHWAR,12913,NSE_EQ
SASKEN,11983,NSE_EQ
SATIA,11045,NSE_EQ
SATIN,10453,NSE_EQ
SAURASHCEM,3018,NSE_EQ
SAYAJIHOTL,762879,NSE_EQ
SAYAJIIND,764875,NSE_EQ
SBC,6792,NSE_EQ
SBCL,4656,NSE_EQ
SBFC,18026,NSE_EQ
SBGLP,14139,NSE_EQ
SBICARD,17971,NSE_EQ
SBIFUNDS,764173,NSE_EQ
SBILIFE,21808,NSE_EQ
SBIN,3045,NSE_EQ
SCHAEFFLER,1011,NSE_EQ
SCHAND,20698,NSE_EQ
SCHNEIDER,31234,NSE_EQ
SCI,3048,NSE_EQ
SCILAL,23127,NSE_EQ
SCODATUBES,757478,NSE_EQ
SDBL,1338,NSE_EQ
SEAMECLTD,2616,NSE_EQ
SECMARK,19496,NSE_EQ
SECURKLOUD,11058,NSE_EQ
SEDEMAC,761153,NSE_EQ
SEIL,762889,NSE_EQ
SEJALLTD,7091,NSE_EQ
SEKURITIND,764880,NSE_EQ
SEMAC,11961,NSE_EQ
SENCO,17271,NSE_EQ
SENORES,28888,NSE_EQ
SEPC,15308,NSE_EQ
SERVOTECH,5507,NSE_EQ
SESHAPAPER,3066,NSE_EQ
SETL,29075,NSE_EQ
SFL,19184,NSE_EQ
SGFIN,758853,NSE_EQ
SGIL,5114,NSE_EQ
SGL,13367,NSE_EQ
SGLRES,765247,NSE_EQ
SGMART,758889,NSE_EQ
SGRL,764885,NSE_EQ
SHADOWFAX,761469,NSE_EQ
SHAH,20296,NSE_EQ
SHAILY,8727,NSE_EQ
SHAKTIPUMP,25574,NSE_EQ
SHALBY,714,NSE_EQ
SHANKARA,20321,NSE_EQ
SHANKESH,765382,NSE_EQ
SHANTI,5650,NSE_EQ
SHANTIGEAR,3078,NSE_EQ
SHANTIGOLD,758002,NSE_EQ
SHARDACROP,4992,NSE_EQ
SHARDAMOTR,10530,NSE_EQ
SHAREINDIA,104,NSE_EQ
SHBAJRG,762899,NSE_EQ
SHERVANI,764890,NSE_EQ
SHILCTECH,759847,NSE_EQ
SHILGRAVQ,764895,NSE_EQ
SHILPAMED,17752,NSE_EQ
SHINDL,762904,NSE_EQ
SHIPROCKET,765282,NSE_EQ
SHIVAAGRO,764900,NSE_EQ
SHIVACEM,765160,NSE_EQ
SHIVAMILLS,1497,NSE_EQ
SHIVATEX,804,NSE_EQ
SHIVAUM,759747,NSE_EQ
SHK,11212,NSE_EQ
SHOPERSTOP,11813,NSE_EQ
SHRADDHA,764905,NSE_EQ
SHRADHA,708,NSE_EQ
SHREDIGCEM,3099,NSE_EQ
SHREECEM,3103,NSE_EQ
SHREEJISPG,759448,NSE_EQ
SHREEPUSHK,10588,NSE_EQ
SHREERAMA,7627,NSE_EQ
SHREYANIND,3126,NSE_EQ
SHRIKRISH,762909,NSE_EQ
SHRINGARMS,759093,NSE_EQ
SHRIPISTON,17186,NSE_EQ
SHRIRAMFIN,4306,NSE_EQ
SHRIRAMPPS,7200,NSE_EQ
SHRJAGP,764910,NSE_EQ
SHUKRAPHAR,764537,NSE_EQ
SHYAMMETL,4693,NSE_EQ
SHYAMTEL,13740,NSE_EQ
SICAGEN,16875,NSE_EQ
SIEL,3147,NSE_EQ
SIEMENS,3150,NSE_EQ
SIGACHI,6663,NSE_EQ
SIGMA,16658,NSE_EQ
SIGNATURE,18743,NSE_EQ
SIGNPOST,22656,NSE_EQ
SIKA,762914,NSE_EQ
SIL,11297,NSE_EQ
SILGO,2492,NSE_EQ
SILINV,4105,NSE_EQ
SILVERTUC,9422,NSE_EQ
SIMPLEXINF,3162,NSE_EQ
SIMPLXREA,764915,NSE_EQ
SINCLAIR,23480,NSE_EQ
SINDHUTRAD,16859,NSE_EQ
SINGERIND,761420,NSE_EQ
SINTERCOM,381,NSE_EQ
SIRCA,11050,NSE_EQ
SIS,21501,NSE_EQ
SIYSIL,14096,NSE_EQ
SJS,6643,NSE_EQ
SJVN,18883,NSE_EQ
SKFINDIA,3186,NSE_EQ
SKFINDUS,760101,NSE_EQ
SKIPPER,9428,NSE_EQ
SKMEGGPROD,4732,NSE_EQ
SKYGOLD,13631,NSE_EQ
SMARTWORKS,757965,NSE_EQ
SMCGLOBAL,2320,NSE_EQ
SMLMAH,3387,NSE_EQ
SMLT,6843,NSE_EQ
SMSPHARMA,14329,NSE_EQ
SNOWMAN,4843,NSE_EQ
SOBHA,13826,NSE_EQ
SOFTTECH,8266,NSE_EQ
SOLARA,3672,NSE_EQ
SOLARINDS,13332,NSE_EQ
SOLARWORLD,759929,NSE_EQ
SOLEX,759397,NSE_EQ
SOMANYCERA,3880,NSE_EQ
SOMATEX,4201,NSE_EQ
SOMICONVEY,17794,NSE_EQ
SONACOMS,4684,NSE_EQ
SONAL,762919,NSE_EQ
SONATSOFTW,6596,NSE_EQ
SOTL,3021,NSE_EQ
SOUTHBANK,5948,NSE_EQ
SOUTHWEST,9678,NSE_EQ
SPAL,18252,NSE_EQ
SPANDANA,11435,NSE_EQ
SPARC,14788,NSE_EQ
SPCENET,19372,NSE_EQ
SPENCERS,8163,NSE_EQ
SPIC,3252,NSE_EQ
SPLIL,11935,NSE_EQ
SPLPETRO,9617,NSE_EQ
SPMLINFRA,3321,NSE_EQ
SPORTKING,10733,NSE_EQ
SRD,25737,NSE_EQ
SRF,3273,NSE_EQ
SRGHFL,18119,NSE_EQ
SRHHYPOLTD,14582,NSE_EQ
SRM,23402,NSE_EQ
SRTL,760188,NSE_EQ
SSDL,24856,NSE_EQ
SSWL,11829,NSE_EQ
STANLEY,24226,NSE_EQ
STAR,7374,NSE_EQ
STARCEMENT,21091,NSE_EQ
STARHEALTH,7083,NSE_EQ
STARPAPER,3291,NSE_EQ
STARTECK,9305,NSE_EQ
STCINDIA,10948,NSE_EQ
STEELCAS,6803,NSE_EQ
STEELCITY,10406,NSE_EQ
STEELXIND,21339,NSE_EQ
STEL,21484,NSE_EQ
STLNETWORK,758958,NSE_EQ
STLSTRINF,765170,NSE_EQ
STOVEKRAFT,2107,NSE_EQ
STUDDS,759587,NSE_EQ
STYL,759934,NSE_EQ
STYLAMIND,5186,NSE_EQ
STYLEBAAZA,25114,NSE_EQ
STYRENIX,19,NSE_EQ
SUBEXLTD,967,NSE_EQ
SUBROS,3324,NSE_EQ
SUDARCOLOR,715,NSE_EQ
SUDARSCHEM,3327,NSE_EQ
SUDEEPPHRM,760039,NSE_EQ
SUKHJITS,11804,NSE_EQ
SULA,13218,NSE_EQ
SUMEDHA,765175,NSE_EQ
SUMEETINDS,20790,NSE_EQ
SUMICHEM,17105,NSE_EQ
SUMIT,11140,NSE_EQ
SUMMITSEC,21275,NSE_EQ
SUNCLAY,20956,NSE_EQ
SUNDARAM,18931,NSE_EQ
SUNDARMFIN,3339,NSE_EQ
SUNDRMFAST,3345,NSE_EQ
SUNDROP,1663,NSE_EQ
SUNFLAG,3348,NSE_EQ
SUNLOC,765180,NSE_EQ
SUNPHARMA,3351,NSE_EQ
SUNRAKSHAK,764925,NSE_EQ
SUNSHIEL,764930,NSE_EQ
SUNSHINE,765387,NSE_EQ
SUNTECK,17641,NSE_EQ
SUNTV,13404,NSE_EQ
SUPERHOUSE,20616,NSE_EQ
SUPRAJIT,11689,NSE_EQ
SUPREME,29439,NSE_EQ
SUPREMEIND,3363,NSE_EQ
SUPREMEINF,15002,NSE_EQ
SUPRIYA,7390,NSE_EQ
SURAJEST,20822,NSE_EQ
SURAJLTD,24966,NSE_EQ
SURAKSHA,27334,NSE_EQ
SURANASOL,21077,NSE_EQ
SURANAT&P,10700,NSE_EQ
SURYALA,762924,NSE_EQ
SURYALAXMI,11852,NSE_EQ
SURYAROSNI,3375,NSE_EQ
SURYODAY,2970,NSE_EQ
SUVEN,11233,NSE_EQ
SUVIDHAA,2998,NSE_EQ
SUYOG,24851,NSE_EQ
SUZLON,12018,NSE_EQ
SVGLOBAL,764940,NSE_EQ
SVPGLOB,5020,NSE_EQ
SWANCORP,27095,NSE_EQ
SWARAJENG,3384,NSE_EQ
SWARNSAR,765185,NSE_EQ
SWELECTES,11909,NSE_EQ
SWIGGY,27066,NSE_EQ
SWSOLAR,12489,NSE_EQ
SYMPHONY,24190,NSE_EQ
SYNCOMF,11992,NSE_EQ
SYNGENE,10243,NSE_EQ
SYRMA,10793,NSE_EQ
TAALTECH,762929,NSE_EQ
TAINWALCHM,3396,NSE_EQ
TAJGVK,9354,NSE_EQ
TAKE,14917,NSE_EQ
TALBROAUTO,13648,NSE_EQ
TANAA,764945,NSE_EQ
TANLA,13976,NSE_EQ
TARACHAND,23512,NSE_EQ
TARAPUR,18827,NSE_EQ
TARC,1581,NSE_EQ
TARIL,15174,NSE_EQ
TARMAT,14771,NSE_EQ
TARSONS,6943,NSE_EQ
TASTYBITE,20092,NSE_EQ
TATACAP,759265,NSE_EQ
TATACHEM,3405,NSE_EQ
TATACOMM,3721,NSE_EQ
TATACONSUM,3432,NSE_EQ
TATAELXSI,3411,NSE_EQ
TATAINVEST,1621,NSE_EQ
TATAPOWER,3426,NSE_EQ
TATASTEEL,3499,NSE_EQ
TATATECH,20293,NSE_EQ
TATVA,5162,NSE_EQ
TBOTEK,23740,NSE_EQ
TBZ,27037,NSE_EQ
TCC,761814,NSE_EQ
TCI,10580,NSE_EQ
TCIEXP,19223,NSE_EQ
TCPLPACK,184,NSE_EQ
TCS,11536,NSE_EQ
TDPOWERSYS,25178,NSE_EQ
TEAMGTY,10717,NSE_EQ
TEAMLEASE,12716,NSE_EQ
TECHM,13538,NSE_EQ
TECHNOCRAF,764532,NSE_EQ
TECHNOE,6445,NSE_EQ
TECHNVISN,762939,NSE_EQ
TECILCHEM,3453,NSE_EQ
TEGA,7105,NSE_EQ
TEJASNET,21131,NSE_EQ
TEMBO,3275,NSE_EQ
TEMPSENS,765426,NSE_EQ
TENNIND,759880,NSE_EQ
TERAI,764950,NSE_EQ
TERASOFT,19292,NSE_EQ
TEXINFRA,11549,NSE_EQ
TEXMOPIPES,18214,NSE_EQ
TEXRAIL,21828,NSE_EQ
TFCILTD,3466,NSE_EQ
TFL,14319,NSE_EQ
TGBHOTELS,14607,NSE_EQ
TGVSL,764955,NSE_EQ
THAKDEV,762949,NSE_EQ
THANGAMAYL,18118,NSE_EQ
THEINVEST,21427,NSE_EQ
THEJO,19279,NSE_EQ
THELEELA,757014,NSE_EQ
THEMISMED,14485,NSE_EQ
THERMAX,3475,NSE_EQ
THOMASCOOK,3481,NSE_EQ
THOMASCOTT,31017,NSE_EQ
THYROCARE,17032,NSE_EQ
TI,19196,NSE_EQ
TIGERLOGS,759176,NSE_EQ
TIIL,14223,NSE_EQ
TIINDIA,312,NSE_EQ
TIMETECHNO,14707,NSE_EQ
TIMEX,762954,NSE_EQ
TIMKEN,14198,NSE_EQ
TINNARUBR,756020,NSE_EQ
TIPSFILMS,11374,NSE_EQ
TIPSMUSIC,9117,NSE_EQ
TIRUMALCHM,3496,NSE_EQ
TITAGARH,15414,NSE_EQ
TITAN,3506,NSE_EQ
TMB,10945,NSE_EQ
TMCV,759782,NSE_EQ
TMPV,3456,NSE_EQ
TNPETRO,3509,NSE_EQ
TNPL,3980,NSE_EQ
TNTELE,3512,NSE_EQ
TOKYOPLAST,3837,NSE_EQ
TOLINS,25262,NSE_EQ
TORNTPHARM,3518,NSE_EQ
TORNTPOWER,13786,NSE_EQ
TOUCHWOOD,16908,NSE_EQ
TOYAMSL,765195,NSE_EQ
TPLPLASTEH,9219,NSE_EQ
TRACXN,11582,NSE_EQ
TRANSCOR,765200,NSE_EQ
TRANSRAILL,28714,NSE_EQ
TRAVELFOOD,757545,NSE_EQ
TREEHOUSE,25082,NSE_EQ
TREJHARA,7518,NSE_EQ
TREL,17795,NSE_EQ
TRENT,1964,NSE_EQ
TRF,17987,NSE_EQ
TRIDENT,9685,NSE_EQ
TRIGYN,5428,NSE_EQ
TRITONV,764960,NSE_EQ
TRITURBINE,25584,NSE_EQ
TRIVENI,13081,NSE_EQ
TRU,9378,NSE_EQ
TRUALT,759210,NSE_EQ
TSFINV,2183,NSE_EQ
TTKHLTCARE,11369,NSE_EQ
TTKPRESTIG,3546,NSE_EQ
TTL,14314,NSE_EQ
TTML,8954,NSE_EQ
TURTLEMINT,756090,NSE_EQ
TUTIALKA,765205,NSE_EQ
TVSELECT,11265,NSE_EQ
TVSHLTD,29008,NSE_EQ
TVSMOTOR,8479,NSE_EQ
TVSSCS,18151,NSE_EQ
TVSSRICHAK,14245,NSE_EQ
TVTODAY,11275,NSE_EQ
UBL,16713,NSE_EQ
UCOBANK,11223,NSE_EQ
UDAYJEW,764965,NSE_EQ
UDS,19113,NSE_EQ
UEL,23507,NSE_EQ
UFLEX,1053,NSE_EQ
UFO,9039,NSE_EQ
UGARSUGAR,19578,NSE_EQ
UGROCAP,5313,NSE_EQ
UJJIVANSFB,15228,NSE_EQ
ULTRACEMCO,11532,NSE_EQ
ULTRAMAR,762961,NSE_EQ
UMESLTD,19142,NSE_EQ
UMIYA-MRO,8998,NSE_EQ
UNICHEMLAB,3579,NSE_EQ
UNIECOM,24809,NSE_EQ
UNIENTER,11293,NSE_EQ
UNIINFO,7791,NSE_EQ
UNIMECH,28960,NSE_EQ
UNIONBANK,10753,NSE_EQ
UNIPARTS,13057,NSE_EQ
UNITDSPR,10447,NSE_EQ
UNITECH,3594,NSE_EQ
UNITEDPOLY,7560,NSE_EQ
UNITEDTEA,17999,NSE_EQ
UNIVCABLES,3607,NSE_EQ
UNOMINDA,14154,NSE_EQ
UPHOT,764970,NSE_EQ
UPL,11287,NSE_EQ
URBANCO,759084,NSE_EQ
URJA,20203,NSE_EQ
USHAMART,8840,NSE_EQ
USK,14871,NSE_EQ
UTIAMC,527,NSE_EQ
UTKARSHBNK,17358,NSE_EQ
UTLSOLAR,759876,NSE_EQ
UTTAMSUGAR,13376,NSE_EQ
V2RETAIL,14766,NSE_EQ
VADILALIND,24196,NSE_EQ
VADILENT,764975,NSE_EQ
VAIBHAVGBL,11364,NSE_EQ
VAISHALI,16589,NSE_EQ
VAKRANGEE,13342,NSE_EQ
VAML,750174,NSE_EQ
VARDMNPOLY,3646,NSE_EQ
VARROC,3857,NSE_EQ
VASCONEQ,18110,NSE_EQ
VASUPRADA,765210,NSE_EQ
VASWANI,25340,NSE_EQ
VBL,18921,NSE_EQ
VEDAVAAG,764980,NSE_EQ
VEDL,3063,NSE_EQ
VEDPOWER,750518,NSE_EQ
VEEDOL,14019,NSE_EQ
VENKEYS,3757,NSE_EQ
VENTIVE,28847,NSE_EQ
VENUSPIPES,9592,NSE_EQ
VERANDA,8890,NSE_EQ
VESUVIUS,3676,NSE_EQ
VGCL,765252,NSE_EQ
VGL,13771,NSE_EQ
VGUARD,15362,NSE_EQ
VHL,11892,NSE_EQ
VIDHIING,13536,NSE_EQ
VIDYAWIRES,760224,NSE_EQ
VIJAYA,5585,NSE_EQ
VIJSOLX,764985,NSE_EQ
VIKASECO,25756,NSE_EQ
VIKASLIFE,9931,NSE_EQ
VIKRAMSOLR,759453,NSE_EQ
VIKRAN,758973,NSE_EQ
VIMTALABS,13101,NSE_EQ
VINATIORGA,17364,NSE_EQ
VINCOFE,25835,NSE_EQ
VINDHYATEL,3694,NSE_EQ
VINEETLAB,3807,NSE_EQ
VINNY,12490,NSE_EQ
VINYLINDIA,16821,NSE_EQ
VIPCLOTHNG,14843,NSE_EQ
VIPIND,3703,NSE_EQ
VIRAT,764990,NSE_EQ
VIRINCHI,15295,NSE_EQ
VISACHROME,13295,NSE_EQ
VISAKAIND,4221,NSE_EQ
VISHAL,11773,NSE_EQ
VISHNU,6908,NSE_EQ
VISHWARAJ,13702,NSE_EQ
VISL,750290,NSE_EQ
VIVIDHA,29877,NSE_EQ
VIVOBIOT,764995,NSE_EQ
VIYASH,14296,NSE_EQ
VLSFINANCE,3715,NSE_EQ
VMART,29284,NSE_EQ
VMM,27969,NSE_EQ
VMSTMT,759152,NSE_EQ
VOEPL,761916,NSE_EQ
VOGL,750368,NSE_EQ
VOITHPAPR,765000,NSE_EQ
VOLTAMP,13577,NSE_EQ
VOLTAS,3718,NSE_EQ
VPRPL,18341,NSE_EQ
VRAJ,24321,NSE_EQ
VRLLOG,8696,NSE_EQ
VSSL,27067,NSE_EQ
VSTIND,3724,NSE_EQ
VSTL,22730,NSE_EQ
VSTTILLERS,24292,NSE_EQ
VTL,2073,NSE_EQ
VTMLTD,765220,NSE_EQ
WAAREEENER,25907,NSE_EQ
WAAREEINDO,19955,NSE_EQ
WAAREERTL,756038,NSE_EQ
WABAG,20188,NSE_EQ
WAKEFIT,760259,NSE_EQ
WALCHANNAG,3736,NSE_EQ
WANBURY,14063,NSE_EQ
WARDINMOBI,765225,NSE_EQ
WATERBASE,3745,NSE_EQ
WCIL,25403,NSE_EQ
WEALTH,1923,NSE_EQ
WEBELSOLAR,14602,NSE_EQ
WEIZMANIND,3748,NSE_EQ
WEL,7835,NSE_EQ
WELCORP,11821,NSE_EQ
WELENT,11626,NSE_EQ
WELSPLSOL,762971,NSE_EQ
WELSPUNLIV,11253,NSE_EQ
WENDT,4235,NSE_EQ
WESTLIFE,11580,NSE_EQ
WEWIN,9862,NSE_EQ
WEWORK,759434,NSE_EQ
WHBRADY,765005,NSE_EQ
WHEELS,3766,NSE_EQ
WHIRLPOOL,18011,NSE_EQ
WILLAMAGOR,3772,NSE_EQ
WINDLAS,5366,NSE_EQ
WINDMACHIN,24969,NSE_EQ
WIPL,20481,NSE_EQ
WIPRO,3787,NSE_EQ
WOCKPHARMA,7506,NSE_EQ
WONDERLA,3002,NSE_EQ
WORTHPERI,22277,NSE_EQ
WPIL,762978,NSE_EQ
WSI,14828,NSE_EQ
WSTCSTPAPR,3799,NSE_EQ
XCHANGING,11705,NSE_EQ
XELPMOC,8477,NSE_EQ
XPROINDIA,11407,NSE_EQ
XTGLOBAL,25235,NSE_EQ
XTRANET,764312,NSE_EQ
YASHO,18131,NSE_EQ
YATHARTH,17738,NSE_EQ
YATRA,18760,NSE_EQ
YESBANK,11915,NSE_EQ
YOGI,765010,NSE_EQ
YUKEN,5501,NSE_EQ
ZAGGLE,18608,NSE_EQ
ZEEL,3812,NSE_EQ
ZEEMEDIA,14003,NSE_EQ
ZENITHEXPO,4176,NSE_EQ
ZENITHSTL,14562,NSE_EQ
ZENSARTECH,1076,NSE_EQ
ZENTEC,7508,NSE_EQ
ZFCVINDIA,16915,NSE_EQ
ZFSTEERING,4229,NSE_EQ
ZIMLAB,12384,NSE_EQ
ZODIAC,7129,NSE_EQ
ZODIACLOTH,3821,NSE_EQ
ZOTA,11394,NSE_EQ
ZSARACOM,762985,NSE_EQ
ZUARI,29050,NSE_EQ
ZUARIIND,3827,NSE_EQ
ZYDUSLIFE,7929,NSE_EQ
ZYDUSWELL,17635,NSE_EQ
